t,s,P_RT
11,66,77.86235560114129
11,67,201.9311235254713
11,68,70.9069438486527
11,69,68.97378871212588
11,70,113.48720074243829
11,71,193.46332648247807
11,72,114.93190833105506
11,73,192.0112484710458
11,74,186.03593754731506
11,75,115.56711110088258
11,76,144.31118144824072
11,77,119.17675195681595
11,78,186.33491902661297
11,79,161.89040553109362
11,80,161.4981340353547
11,81,150.87681576643047
11,82,153.00476967531267
11,83,163.68143406225474
11,84,186.53379104623863
11,85,108.00384737635306
11,86,90.4609209902315
11,87,113.29716026722238
11,88,174.60426421541123
11,89,184.485343653082
11,90,123.39989720778914
11,91,143.18177279574985
11,92,176.58375528194438
11,93,172.19215501831968
11,94,173.39758705563634
11,95,139.40863669781731
11,96,157.72777102803514
11,97,85.95671531341125
11,98,139.4097599451559
11,99,70.11741638165742
12,0,168.60310475537338
12,1,106.74179897120551
12,2,243.74736892317281
12,3,236.0339238412255
12,4,192.95228157957416
12,5,251.60193947743088
12,6,110.83109414070363
12,7,210.74776032753775
12,8,161.43487365528392
12,9,213.3346966478008
12,10,224.07749092479835
12,11,252.82185729310513
12,12,255.6986849924644
12,13,183.74679898601306
12,14,249.71187663799108
12,15,163.27039159612872
12,16,215.73733821769997
12,17,181.67746606387388
12,18,240.3730027263309
12,19,115.51218171354876
12,20,222.10894815927716
12,21,238.01570449301238
12,22,215.37072463723422
12,23,117.04200583924975
12,24,201.6318711313002
12,25,234.285445131954
12,26,119.01096960163873
12,27,260.3164577818761
12,28,143.08787815253015
12,29,117.9973864723881
12,30,200.39179000578565
12,31,92.49419024491259
12,32,194.13325686508583
12,33,163.86259447115594
12,34,256.02213299725713
12,35,139.79213331822658
12,36,173.80576331987817
12,37,91.98598848651376
12,38,164.93652993144175
12,39,200.6947751585758
12,40,119.05811575913559
12,41,148.43053495656943
12,42,218.41367402973475
12,43,162.15533739554593
12,44,131.86091722565658
12,45,114.28411713211118
12,46,91.34567268752548
12,47,224.59932901401996
12,48,169.33278434462392
12,49,139.26285065828534
12,50,103.69574592462115
12,51,214.52316746823155
12,52,241.4519857119969
12,53,146.25112615082318
12,54,164.03878749375468
12,55,257.0588021619282
12,56,137.83449325786466
12,57,156.59188299491296
12,58,160.80962601589306
12,59,193.79599649233654
12,60,156.34709823715633
12,61,251.96932882299768
12,62,225.87221598781736
12,63,137.45117289892247
12,64,102.92391710306352
12,65,246.49169953277925
12,66,220.85206940063142
12,67,151.46481280672566
12,68,205.45906047204326
12,69,119.66511307985144
12,70,149.4348110733439
12,71,213.48568451403892
12,72,185.29291040350333
12,73,197.84118136640723
12,74,185.0078107172496
12,75,163.11113313666328
12,76,172.28905755841538
12,77,209.92784225507268
12,78,262.3740840201764
12,79,127.91484051075875
12,80,253.73437420224042
12,81,143.16619254514353
12,82,179.81786914172798
12,83,140.6630345201441
12,84,258.37549354855844
12,85,209.94611756599852
12,86,144.96437678745386
12,87,233.53975817293832
12,88,192.53211119407962
12,89,184.62488214523063
12,90,166.10494652890583
12,91,165.23294234205002
12,92,224.9874426176891
12,93,125.59115545676394
12,94,113.43915936182577
12,95,204.74291012836673
12,96,145.91563835841873
12,97,128.67481006728002
12,98,124.65235364804205
12,99,103.11339085882007
13,0,237.0840188792251
13,1,304.2940667694782
13,2,342.83153622470024
13,3,213.447966186776
13,4,145.38865134877446
13,5,187.8493124931659
13,6,162.98884697749153
13,7,235.6437673813746
13,8,138.50572683877098
13,9,325.7651396779407
13,10,278.36229124520617
13,11,332.69152788858656
13,12,368.62623600641945
13,13,361.96733843601595
13,14,206.9683762271837
13,15,161.62116353902528
13,16,227.13448663955052
13,17,355.47183410269616
13,18,359.1955932020042
13,19,291.4411019623147
13,20,222.78799723209139
13,21,282.3446522396203
13,22,194.23128734373756
13,23,159.71951700447596
13,24,136.32355844963558
13,25,138.78532622278203
13,26,369.11286797158175
13,27,279.3917056636027
13,28,232.88396110163478
13,29,342.47080746960484
13,30,281.8208718030237
13,31,166.51335225774432
13,32,312.6209590039282
13,33,244.65364020762107
13,34,292.18503589070843
13,35,381.36137117234506
13,36,143.60708484756455
13,37,374.76680026860134
13,38,177.8497894331382
13,39,157.26785466451375
13,40,215.695460966179
13,41,338.7959713741244
13,42,211.39731629342316
13,43,143.55237285195855
13,44,324.7979482271035
13,45,294.10439884893736
13,46,324.67943344173193
13,47,327.12966899101843
13,48,375.8586097431498
13,49,215.89379068960594
13,50,349.05125594254
13,51,248.05123625992476
13,52,257.576697724301
13,53,140.7093761510611
13,54,361.26918994178794
13,55,296.2883289164067
13,56,231.84426863049165
13,57,148.850226526371
13,58,197.03745968180198
13,59,222.8237861643005
13,60,296.7548009413741
13,61,340.7525799266662
13,62,227.31755177167744
13,63,208.30584041253462
13,64,143.43504856695205
13,65,356.2307764871689
13,66,186.87063599471065
13,67,342.0766195227955
13,68,313.1878877207459
13,69,220.46234348870973
13,70,188.73974926298126
13,71,163.34138606214108
13,72,182.65369184211173
13,73,332.70684785286215
13,74,383.15702267215346
13,75,300.91568963491017
13,76,195.4448739201861
13,77,334.7062143412178
13,78,290.1682345727888
13,79,347.1719507467199
13,80,268.5150454761246
13,81,315.07985483240856
13,82,179.03844694237029
13,83,179.44269683371942
13,84,152.25960969886984
13,85,357.28382974888814
13,86,263.3692896959422
13,87,164.33390597852616
13,88,365.705326683221
13,89,257.166895788189
13,90,175.09222873629776
13,91,147.20902648505748
13,92,151.86488967349106
13,93,276.0916871345634
13,94,226.77685210689535
13,95,349.0634796765955
13,96,332.6859944477864
13,97,274.9415905107107
13,98,224.59905249694802
13,99,326.7274580038993
14,0,162.91219649087415
14,1,121.46447894174023
14,2,145.84385570688025
14,3,163.02516813423583
14,4,109.56101617320583
14,5,130.2971231714595
14,6,88.52787012385848
14,7,117.08890990471333
14,8,96.22055746603027
14,9,77.79848305588148
14,10,162.66805949709902
14,11,139.72011879776542
14,12,140.88217363002258
14,13,173.7734674000882
14,14,162.65097700260455
14,15,112.87327493669129
14,16,97.2882223205479
14,17,127.79870374823797
14,18,170.84873766691967
14,19,181.05229905357942
14,20,181.62560083694777
14,21,112.6858707775067
14,22,132.79871339052818
14,23,77.07909315017153
14,24,117.18094587811632
14,25,158.49451399044702
14,26,82.54273479124487
14,27,78.47142864264367
14,28,103.83344990947678
14,29,84.7768171782126
14,30,83.37104497197444
14,31,73.4054563339634
14,32,109.9580757037436
14,33,81.3356654614614
14,34,176.27028829646946
14,35,64.72324028631752
14,36,65.64743358471983
14,37,94.3777332131985
14,38,170.2737453104521
14,39,168.45416311840006
14,40,95.1212778509476
14,41,68.7777596151171
14,42,154.1961528324432
14,43,95.02075735594366
14,44,175.5130528935051
14,45,112.12864831210562
14,46,121.4305292461225
14,47,84.77670658028565
14,48,162.53065242181734
14,49,175.7303808958215
14,50,165.16675662959568
14,51,157.3539272711696
14,52,110.58453389819542
14,53,71.38851275919212
14,54,64.9972981921589
14,55,128.98904941014095
14,56,161.50545341577984
14,57,83.16090203916585
14,58,110.24544011559063
14,59,114.8629422830521
14,60,144.12203389175073
14,61,71.1869742770932
14,62,68.48339327937187
14,63,83.81442510417078
14,64,128.89420486736748
14,65,115.42349027291486
14,66,182.15702434292186
14,67,127.04701677830269
14,68,172.53254989949482
14,69,85.21221705877986
14,70,64.67936250893312
14,71,167.46092040737983
14,72,118.14964981109927
14,73,74.31565773398844
14,74,133.05444793302988
14,75,132.84718501339736
14,76,95.51578094510681
14,77,171.82059018524586
14,78,164.91981149184198
14,79,118.66268042435455
14,80,91.4203816382254
14,81,98.7098333659438
14,82,174.01956425158787
14,83,112.30938037100408
14,84,134.7966608284203
14,85,81.7946208530338
14,86,135.98801920314756
14,87,183.58633240665282
14,88,173.33357475391298
14,89,111.04095387923677
14,90,93.86731723731134
14,91,133.96285567222768
14,92,132.01471047327902
14,93,156.3683156581983
14,94,72.23277940558327
14,95,150.44968982662442
14,96,184.81568404340712
14,97,83.52689096953524
14,98,113.89889993656394
14,99,122.63593221145453
15,0,418.0447540206267
15,1,195.0894005807349
15,2,158.266144327472
15,3,253.62779992750225
15,4,419.4415260332049
15,5,225.78271578923034
15,6,202.2624441996415
15,7,370.4477440139885
15,8,163.17824425273903
15,9,364.1469479338833
15,10,294.9008857934759
15,11,285.361341023409
15,12,401.0865974350819
15,13,269.1907416513473
15,14,300.5604273926398
15,15,234.2102138187828
15,16,402.82032480309596
15,17,396.6101332887151
15,18,383.1965421071887
15,19,166.86669708587647
15,20,286.9398563851138
15,21,303.2994104368202
15,22,308.8322607927847
15,23,447.7121876730581
15,24,203.24864354719827
15,25,345.4530282429094
15,26,382.4673748047288
15,27,271.7370580579538
15,28,232.1191659665818
15,29,172.7661534601975
15,30,379.1117498678069
15,31,252.3534490086999
15,32,283.2824363011884
15,33,244.2395947060432
15,34,254.485898898234
15,35,442.9574783895023
15,36,354.1883680221446
15,37,419.76693709055166
15,38,284.886173918023
15,39,394.83778111526124
15,40,412.7327681900369
15,41,202.125918403578
15,42,443.0993021611799
15,43,185.41870159760978
15,44,328.1508865249719
15,45,272.4305733787692
15,46,370.7173501145819
15,47,245.29629350278645
15,48,346.23928512323664
15,49,364.6236126933273
15,50,173.26281212686374
15,51,334.39511360936297
15,52,314.4876121654482
15,53,263.4204914919844
15,54,197.40644479181236
15,55,186.63441619254385
15,56,375.98198440131375
15,57,292.87409749012977
15,58,422.8395392906336
15,59,238.8917426020234
15,60,398.27903472407104
15,61,201.59428463661246
15,62,236.5429443867735
15,63,176.26297330558293
15,64,407.97715999854023
15,65,419.2276803542046
15,66,285.83966306161153
15,67,256.48652640652773
15,68,404.9022215519671
15,69,289.800550353392
15,70,206.2216151793253
15,71,323.5044851886052
15,72,320.7726296044027
15,73,382.38173063684457
15,74,378.3145543708172
15,75,456.32443530220775
15,76,221.36988797004884
15,77,442.16365679248986
15,78,246.03574702010377
15,79,372.5677304817994
15,80,302.76743788007997
15,81,297.118542742329
15,82,165.17604838959645
15,83,239.884539452018
15,84,329.12487381286354
15,85,194.534973214305
15,86,271.7961637018246
15,87,248.6591171950596
15,88,311.6095915460436
15,89,213.00464691065474
15,90,366.03081491342346
15,91,261.1534812447014
15,92,169.0443438642739
15,93,448.8338214412513
15,94,384.98273728453444
15,95,379.5964450546544
15,96,406.3991325052095
15,97,196.77820109940416
15,98,195.60859714033563
15,99,166.07631521998138
16,0,112.71543223441532
16,1,185.03892294619905
16,2,96.26852062540635
16,3,216.8638804543989
16,4,145.53591583795634
16,5,199.31693651446798
16,6,160.98486572278424
16,7,155.750731125997
16,8,132.27838900066217
16,9,173.26997642398845
16,10,136.30173770523717
16,11,197.21708864541017
16,12,114.73793461461477
16,13,88.12616684775422
16,14,159.11286265097684
16,15,98.92365232202789
16,16,101.86674676120818
16,17,223.42330011764852
16,18,188.94286726009216
16,19,123.26110827729507
16,20,136.4479940992373
16,21,150.6671889605548
16,22,116.77920151568368
16,23,118.33109787171885
16,24,108.62476606014802
16,25,107.04232206932684
16,26,100.27594921655083
16,27,203.7542045071165
16,28,187.9058395616977
16,29,221.17348946852408
16,30,167.68373955793626
16,31,100.56204859259628
16,32,148.86879293900176
16,33,209.7826493673143
16,34,166.05831423629655
16,35,196.44177113564982
16,36,110.97527815686864
16,37,95.6429316809807
16,38,218.67604895902463
16,39,148.0038512238478
16,40,206.62177688568678
16,41,158.6565266898805
16,42,121.8929982121266
16,43,179.57549267271244
16,44,143.94102533337625
16,45,97.09904125971721
16,46,190.92330100221346
16,47,223.14036109031773
16,48,200.88166275457044
16,49,174.64746229158865
16,50,191.36989567471653
16,51,193.42605747214176
16,52,74.91203345880771
16,53,210.01270053275863
16,54,79.07597152552545
16,55,84.70853488794894
16,56,169.9406021081641
16,57,95.51210452623783
16,58,187.74888524362572
16,59,221.67088164043574
16,60,182.8390738611955
16,61,94.6203790349981
16,62,116.20145428171968
16,63,192.12455826599674
16,64,164.9728249194617
16,65,147.49583858990522
16,66,115.6079647498528
16,67,99.29812317592939
16,68,123.58729298145381
16,69,129.68725170232491
16,70,119.59751639079191
16,71,191.47344444102825
16,72,104.14522679259352
16,73,114.1366094453329
16,74,151.2811861719101
16,75,140.86715430644924
16,76,141.4057225363905
16,77,80.88717486497923
16,78,143.7942112241811
16,79,195.15775068674307
16,80,209.4020636320719
16,81,191.70861651912736
16,82,126.48341958582365
16,83,170.1946900784391
16,84,129.5606282679705
16,85,143.97042833316587
16,86,216.41559380070848
16,87,150.81710013189792
16,88,174.3200200318644
16,89,143.66758629611243
16,90,168.67954459939673
16,91,158.90754374212864
16,92,79.016189895162
16,93,110.76699048010238
16,94,180.7208005631096
16,95,152.1188388302688
16,96,192.936272432032
16,97,98.85123251910684
16,98,82.51312796393819
16,99,174.3522558348874
17,0,223.53564616608955
17,1,228.25352219005399
17,2,264.29872606433247
17,3,151.49085423184616
17,4,292.8749926389611
17,5,283.01172722729484
17,6,286.6502369827283
17,7,261.3964453489144
17,8,156.1971065231192
17,9,276.6642941369649
17,10,295.7862525146022
17,11,297.3263221546372
17,12,283.8696291193825
17,13,259.57692064183544
17,14,147.02193794829842
17,15,134.32173732020613
17,16,212.97480021714745
17,17,285.28616801614004
17,18,208.6020865125082
17,19,209.06121025288246
17,20,246.49038919110973
17,21,126.95817018392012
17,22,193.93157497843964
17,23,171.42837058936652
17,24,156.53462722360945
17,25,148.93645431394606
17,26,267.8874936640361
17,27,300.3217810904855
17,28,257.51137042773564
17,29,296.3764052362444
17,30,208.2573065727691
17,31,172.97290612643178
17,32,296.97056092230054
17,33,158.0571209277234
17,34,119.65474399490614
17,35,220.16601292299046
17,36,285.8759626177781
17,37,197.5091715951874
17,38,182.71500318626389
17,39,230.13380985070222
17,40,185.67315102926048
17,41,221.29434230659535
17,42,168.56435901642598
17,43,129.97722189643198
17,44,222.6385031338938
17,45,251.57528112439294
17,46,251.58293842039635
17,47,221.8803043328716
17,48,118.11006276899559
17,49,245.9017157005976
17,50,150.08677629572398
17,51,109.10622445446005
17,52,195.31965332096448
17,53,261.9777976199656
17,54,179.0347749366117
17,55,185.721900532263
17,56,245.89715857702322
17,57,207.62320800719914
17,58,209.29897127086298
17,59,292.8291669360546
17,60,173.2804157087231
17,61,229.14684355829536
17,62,133.0620232378943
17,63,260.01193193627597
17,64,176.60565555967702
17,65,249.0457543113716
17,66,224.62486806015747
17,67,287.7160691105933
17,68,124.16942720171927
17,69,120.53553770661533
17,70,294.61264383538185
17,71,205.76497328564216
17,72,264.17215550065316
17,73,198.54225971262875
17,74,112.31701438073794
17,75,258.2624537758437
17,76,174.3039395790038
17,77,201.28692185211347
17,78,230.1795436082527
17,79,232.38289968671177
17,80,259.259356453033
17,81,224.13333000867058
17,82,145.68322309547614
17,83,252.27813465612985
17,84,126.20299780556249
17,85,279.55839700627126
17,86,302.176222591418
17,87,265.8382835612426
17,88,192.22365994436458
17,89,180.75044814052592
17,90,283.7544377447846
17,91,106.29735679671504
17,92,285.47294770871855
17,93,158.25821986069158
17,94,177.74925654595924
17,95,162.76533899356667
17,96,182.89739125958445
17,97,249.73889025930922
17,98,305.53112912527865
17,99,185.07092447040986
18,0,114.23172262726932
18,1,124.0264721710764
18,2,172.03667270138632
18,3,188.08424333839434
18,4,185.41793495784515
18,5,172.27575452141198
18,6,189.14141644837954
18,7,180.01897872492182
18,8,214.93945298926238
18,9,181.14044815571492
18,10,232.83064894836582
18,11,179.55600683302754
18,12,197.34846972624138
18,13,87.60429189886811
18,14,203.82816155860738
18,15,199.03505927916203
18,16,146.85593275594417
18,17,103.41021052877035
18,18,97.90760059539322
18,19,123.58888595731835
18,20,191.40299011021213
18,21,156.02176765834096
18,22,162.74284619043388
18,23,219.49467258857186
18,24,202.37189491628163
18,25,167.5751927402745
18,26,80.13294704742168
18,27,88.56899130170879
18,28,172.141830865914
18,29,107.56651502506874
18,30,169.93502878798657
18,31,168.93511871624642
18,32,188.01463956675138
18,33,208.12325198359292
18,34,146.07439115475725
18,35,129.64467430239432
18,36,231.80783043897333
18,37,144.15251361570253
18,38,137.7785959694398
18,39,160.24492798100482
18,40,186.4633682673521
18,41,92.02271945249667
18,42,137.16636716074774
18,43,94.09613236344538
18,44,193.28900701638264
18,45,219.72289988415713
18,46,224.2119134752183
18,47,171.16288569332121
18,48,141.44934149593547
18,49,211.12123804826763
18,50,128.41690698126126
18,51,114.34560152009256
18,52,112.81423488344349
18,53,89.23935127532305
18,54,100.64447127774606
18,55,219.08109541738236
18,56,147.4527924220734
18,57,84.33319858914246
18,58,140.02320497580988
18,59,123.91637313994485
18,60,82.24597161765894
18,61,92.41343455976066
18,62,205.11875988464448
18,63,147.0905031011059
18,64,218.6894141987084
18,65,100.71786974917403
18,66,133.49543204423404
18,67,226.2554674499328
18,68,168.9854145875185
18,69,220.4712446883612
18,70,214.53739089942582
18,71,168.8840528083415
18,72,187.18490405157272
18,73,226.85549831789766
18,74,117.38663921064195
18,75,207.23417174644294
18,76,214.47735855752077
18,77,88.70621525194846
18,78,131.39628443032012
18,79,157.42889171437176
18,80,197.0404810790917
18,81,145.83945174810975
18,82,155.5319877773625
18,83,81.11749408020506
18,84,104.01106476928385
18,85,135.01812638669514
18,86,152.95586731862502
18,87,230.9007616609377
18,88,126.70166189626265
18,89,193.97135243998625
18,90,81.20179580671186
18,91,164.83332957213932
18,92,204.07263372630916
18,93,131.23015869869826
18,94,114.77349453635641
18,95,114.13486386878995
18,96,156.54969309785227
18,97,172.78064992073743
18,98,224.32136676438046
18,99,127.26624296806834
19,0,116.29900060997883
19,1,66.67830630329462
19,2,90.51074020074111
19,3,71.3134512994274
19,4,131.14472865609147
19,5,91.65101269894576
19,6,122.11142034152563
19,7,109.81649450715445
19,8,94.84207366831008
19,9,124.40045079855723
19,10,74.5264317887213
19,11,139.17332498644166
19,12,132.249149878362
19,13,88.30213542703596
19,14,106.19574335938788
19,15,133.82094425379114
19,16,135.5877515634808
19,17,140.4092096693564
19,18,139.23206712080903
19,19,136.34562998217635
19,20,122.49374372381895
19,21,72.33346313177668
19,22,154.7338270898255
19,23,62.68928869008673
19,24,75.31905123961559
19,25,87.23165790950274
19,26,52.44372782849404
19,27,78.79685195837104
19,28,148.59042155816638
19,29,80.9150498557753
19,30,120.58046810129312
19,31,141.28827988691464
19,32,62.06116463297811
19,33,121.93930676524789
19,34,126.48841237089272
19,35,146.65319560625173
19,36,62.41064881117901
19,37,119.54495676236392
19,38,112.17699554365035
19,39,123.16137194975303
19,40,109.71855960985778
19,41,148.84191304274506
19,42,142.37436468482787
19,43,91.48805545291826
19,44,92.97557094100027
19,45,73.56662073688737
19,46,144.80641495328092
19,47,81.9622504054191
19,48,153.30379727262485
19,49,52.58396956872703
19,50,154.2250866540959
19,51,82.72585598683727
19,52,75.44315355934627
19,53,58.41613440953031
19,54,133.14165176023877
19,55,96.7995865502904
19,56,111.90682784054911
19,57,93.73724311053725
19,58,141.7906839884237
19,59,116.20399093885649
19,60,136.42487703479893
19,61,86.71035209463639
19,62,133.0883571586629
19,63,63.79743190922065
19,64,150.35866361034996
19,65,58.88740804531826
19,66,112.73236834157423
19,67,77.45859714278004
19,68,82.45111647171565
19,69,104.65746432263435
19,70,55.791314856027014
19,71,87.45022967742116
19,72,78.28452410652925
19,73,133.10848210561673
19,74,136.97500045204004
19,75,108.19194929205689
19,76,119.33914232305455
19,77,95.83809567242183
19,78,67.74902743232292
19,79,138.81466282982888
19,80,91.9735264854142
19,81,94.59702793824721
19,82,152.46699717534125
19,83,153.40857111702175
19,84,85.92606771250085
19,85,138.25543640552664
19,86,133.65102115613132
19,87,85.17063797427085
19,88,111.04144403135892
19,89,148.79796397129226
19,90,94.35947266790976
19,91,96.58630532674434
19,92,100.93166003965096
19,93,144.73765552977775
19,94,64.1647282911166
19,95,67.1380275299292
19,96,112.14422829240672
19,97,154.49700373820264
19,98,123.4730743915074
19,99,100.50981819515614
20,0,124.24338892933248
20,1,61.71814901880845
20,2,99.74275916521508
20,3,109.18250392159385
20,4,65.02767440622087
20,5,75.70259133371523
20,6,79.94212848370016
20,7,111.74961145744388
20,8,137.87545151437084
20,9,48.617419818631376
20,10,114.50965572427117
20,11,105.5338631199368
20,12,136.02863205978113
20,13,91.40407927904585
20,14,124.71630458204625
20,15,97.55266278819246
20,16,57.40614316933948
20,17,111.76805081548932
20,18,114.16805341772628
20,19,138.3997236507376
20,20,64.92736976019499
20,21,57.3146451704098
20,22,140.40314141114038
20,23,76.40322132798563
20,24,80.85742664696751
20,25,55.565141571360805
20,26,79.98048096116618
20,27,72.91453932998077
20,28,78.68300906985982
20,29,102.1722586333181
20,30,61.84160404795254
20,31,59.67791604586221
20,32,99.66285823203366
20,33,142.88620778208409
20,34,120.61903638356004
20,35,85.93459544902682
20,36,71.10374035545163
20,37,125.90231158004929
20,38,133.2697533300507
20,39,104.56792477649127
20,40,99.65667624519418
20,41,70.71299759977961
20,42,135.16407567852386
20,43,72.99037341785709
20,44,91.96888024225825
20,45,109.36388348170011
20,46,136.34575933928008
20,47,68.24395764834601
20,48,133.8820871670178
20,49,125.85092974730215
20,50,64.55831904935063
20,51,87.23700249616861
20,52,136.33094758619728
20,53,110.59197452798479
20,54,72.95876724479827
20,55,143.43644160870716
20,56,99.14420122126882
20,57,90.82841204617263
20,58,55.86909471902386
20,59,60.04718171758593
20,60,92.43381668221805
20,61,98.17625375144793
20,62,127.76749565625975
20,63,56.27875057907932
20,64,103.8441088807702
20,65,71.6999532024235
20,66,129.38066272291414
20,67,99.0015060082676
20,68,125.93397732979722
20,69,89.9483961989823
20,70,104.98453515458354
20,71,68.47724883779242
20,72,63.77839824244584
20,73,66.344393204761
20,74,91.45782655307133
20,75,75.00178682328985
20,76,85.3633934314436
20,77,120.268109887609
20,78,49.85197906824852
20,79,142.80701806277963
20,80,140.6382297766591
20,81,73.66429655112452
20,82,126.35212566981872
20,83,59.85412696636704
20,84,107.60657580045365
20,85,60.19295968610507
20,86,82.21994897670508
20,87,137.17777401304642
20,88,103.29470197489314
20,89,87.58611223150149
20,90,56.86982565764425
20,91,65.62659222750753
20,92,131.16004589221333
20,93,54.56376579065628
20,94,106.87620577415557
20,95,142.66403495322803
20,96,53.76069171727687
20,97,83.07286331065082
20,98,95.95736137903661
20,99,71.26978499183002
21,0,139.5410317415114
21,1,136.09346928811902
21,2,134.14264464893665
21,3,67.02150737271917
21,4,127.89944225234416
21,5,99.80630826615604
21,6,85.63924155280235
21,7,112.08612451107741
21,8,95.14124733504438
21,9,116.37475327576725
21,10,48.6263590977859
21,11,115.99746785272445
21,12,65.45831313568802
21,13,111.46771017549946
21,14,121.60581048630422
21,15,133.3741777673294
21,16,59.73656648760029
21,17,108.1478969322446
21,18,68.97400341494227
21,19,107.92056281429392
21,20,49.615474905198546
21,21,104.0893152353642
21,22,119.48105941396629
21,23,128.1599939358458
21,24,58.20490886153725
21,25,52.721567373750325
21,26,53.771605349948494
21,27,112.23497996727242
21,28,112.45442823596136
21,29,121.33228547771398
21,30,119.13896888126719
21,31,70.21873001127672
21,32,104.0884875908297
21,33,52.09299662666676
21,34,63.393734839069246
21,35,57.47435450003331
21,36,132.87118168701483
21,37,46.80151545315808
21,38,77.08348310194917
21,39,101.33048258626239
21,40,82.0894319929701
21,41,102.1110963610718
21,42,105.13478341118137
21,43,117.59645760367233
21,44,101.31824013726806
21,45,67.59017267346498
21,46,59.99589745127929
21,47,86.26303527607386
21,48,107.51088860117801
21,49,108.54431808004716
21,50,112.26361504751519
21,51,98.37079390583823
21,52,67.96277073176077
21,53,131.12530687312199
21,54,83.05995492709151
21,55,116.30581972634194
21,56,113.8966406999471
21,57,108.55966694969543
21,58,117.9958556383088
21,59,130.49266281202011
21,60,126.66088677079101
21,61,134.53476562985446
21,62,114.57027518073089
21,63,128.32294093389902
21,64,138.14222298362267
21,65,79.11670621190841
21,66,91.23663554815312
21,67,92.92439959865189
21,68,65.99413395183493
21,69,85.36598233781842
21,70,83.72276073271823
21,71,125.13333217530446
21,72,127.39610512100911
21,73,107.45878966641615
21,74,77.18809105525594
21,75,116.404027550105
21,76,97.09452859155789
21,77,101.62653772244151
21,78,68.93797141077386
21,79,117.34523122108892
21,80,97.46741647000037
21,81,104.69205103430443
21,82,89.16324236652159
21,83,124.01291619420556
21,84,98.43030017951855
21,85,99.80071129082846
21,86,107.88744221433682
21,87,93.46544698601367
21,88,114.47484921513785
21,89,73.58825270128152
21,90,117.7176306797554
21,91,116.5334381483892
21,92,76.70558072734936
21,93,54.668043435455715
21,94,111.38696699040003
21,95,109.83357499601081
21,96,48.2732623203467
21,97,104.0298557583544
21,98,118.65886981921993
21,99,85.46844935158832
22,0,48.741141003290195
22,1,84.40627303949472
22,2,85.01675898663906
22,3,84.62854384812219
22,4,80.42199752484464
22,5,85.34078332635109
22,6,65.50871828737131
22,7,56.524699527040276
22,8,128.44993914139755
22,9,54.95810978597094
22,10,77.95545489589959
22,11,59.7176768110452
22,12,70.58472011048848
22,13,90.12690119430064
22,14,85.59941333673116
22,15,92.51961399190319
22,16,85.18531259571222
22,17,98.92675759645812
22,18,47.19456769277267
22,19,94.481804508886
22,20,57.07174370051288
22,21,107.85643412117702
22,22,50.159918181852454
22,23,57.01185329832479
22,24,69.86815934323516
22,25,98.30030896704947
22,26,77.35203779557503
22,27,127.05669947427226
22,28,122.7535427878986
22,29,102.67582254294696
22,30,131.13592101820063
22,31,59.580326851486575
22,32,78.21766368313193
22,33,65.37069544714137
22,34,128.63024900840242
22,35,56.829379917191105
22,36,85.76562774443516
22,37,52.27524007948668
22,38,129.79661065655625
22,39,99.68594371866467
22,40,63.712173928056814
22,41,126.4563433478007
22,42,119.69309015290524
22,43,106.12800066530689
22,44,101.70816476625376
22,45,95.98255517152728
22,46,104.89997341085933
22,47,52.97849846667583
22,48,79.50492807323887
22,49,68.56377789004007
22,50,115.84958536961355
22,51,103.27141083450584
22,52,118.90450773516247
22,53,61.708011775354414
22,54,133.12226719313475
22,55,97.72373374185085
22,56,52.60345084102333
22,57,109.0346406524183
22,58,87.16445725101413
22,59,85.20088418796314
22,60,81.7014706395887
22,61,133.84825244578337
22,62,91.45984838476463
22,63,106.11260749822348
22,64,135.50403635604223
22,65,127.02640776513101
22,66,70.75388409419062
22,67,106.9406887337908
22,68,95.09074214987142
22,69,63.903167054054094
22,70,119.56411837096796
22,71,131.03238420527487
22,72,96.16224001471292
22,73,111.83594552532823
22,74,124.88032915560703
22,75,65.19734134617134
22,76,50.61089991077888
22,77,69.329747027924
22,78,114.19794028044339
22,79,122.7437423130736
22,80,56.744654470470095
22,81,91.99810134671846
22,82,78.49750738611613
22,83,63.11844125792194
22,84,61.93052007361415
22,85,88.27473734507134
22,86,98.74202883786349
22,87,111.44145371468991
22,88,121.30454095264759
22,89,70.46382414359647
22,90,92.11335921911036
22,91,100.99663200237883
22,92,130.02697865703541
22,93,121.97390514841896
22,94,124.56496338634217
22,95,98.49616413148578
22,96,80.96840807266265
22,97,66.63099793699052
22,98,84.11557537788045
22,99,136.5040105514061
23,0,93.00292113915161
23,1,54.435023019756514
23,2,76.94353674078033
23,3,56.33400969997895
23,4,56.36196168070095
23,5,44.173725080548635
23,6,91.95777481640953
23,7,66.67931898498065
23,8,56.20822639053667
23,9,61.05944901410199
23,10,44.60955050798673
23,11,89.41250075244058
23,12,69.94091875551813
23,13,107.74221297919091
23,14,103.84342740701169
23,15,94.3541026257166
23,16,68.66092489323803
23,17,69.45322599049068
23,18,107.11781639382095
23,19,50.76460630087589
23,20,95.9622973784793
23,21,104.30463573266903
23,22,68.84831965565476
23,23,81.63587375237125
23,24,50.87702354609358
23,25,84.02107128148488
23,26,46.40950711449284
23,27,103.76589206063285
23,28,39.4663678389526
23,29,61.86511579982706
23,30,70.49726551020562
23,31,94.7762572748872
23,32,65.33097347579378
23,33,64.67240266900421
