i,t,s,R
8,2,15,0
8,2,16,0
8,2,17,0
8,2,18,0
8,2,19,0
8,2,20,0
8,2,21,0
8,2,22,0
8,2,23,0
8,2,24,0
8,2,25,0
8,2,26,0
8,2,27,0
8,2,28,0
8,2,29,0
8,2,30,0
8,2,31,0
8,2,32,0
8,2,33,0
8,2,34,0
8,2,35,0
8,2,36,0
8,2,37,0
8,2,38,0
8,2,39,0
8,2,40,0
8,2,41,0
8,2,42,0
8,2,43,0
8,2,44,0
8,2,45,0
8,2,46,0
8,2,47,0
8,2,48,0
8,2,49,0
8,2,50,0
8,2,51,0
8,2,52,0
8,2,53,0
8,2,54,0
8,2,55,0
8,2,56,0
8,2,57,0
8,2,58,0
8,2,59,0
8,2,60,0
8,2,61,0
8,2,62,0
8,2,63,0
8,2,64,0
8,2,65,0
8,2,66,0
8,2,67,0
8,2,68,0
8,2,69,0
8,2,70,0
8,2,71,0
8,2,72,0
8,2,73,0
8,2,74,0
8,2,75,0
8,2,76,0
8,2,77,0
8,2,78,0
8,2,79,0
8,2,80,0
8,2,81,0
8,2,82,0
8,2,83,0
8,2,84,0
8,2,85,0
8,2,86,0
8,2,87,0
8,2,88,0
8,2,89,0
8,2,90,0
8,2,91,0
8,2,92,0
8,2,93,0
8,2,94,0
8,2,95,0
8,2,96,0
8,2,97,0
8,2,98,0
8,2,99,0
8,3,0,0
8,3,1,0
8,3,2,0
8,3,3,0
8,3,4,0
8,3,5,0
8,3,6,0
8,3,7,0
8,3,8,0
8,3,9,0
8,3,10,0
8,3,11,0
8,3,12,0
8,3,13,0
8,3,14,0
8,3,15,0
8,3,16,0
8,3,17,0
8,3,18,0
8,3,19,0
8,3,20,0
8,3,21,0
8,3,22,0
8,3,23,0
8,3,24,0
8,3,25,0
8,3,26,0
8,3,27,0
8,3,28,0
8,3,29,0
8,3,30,0
8,3,31,0
8,3,32,0
8,3,33,0
8,3,34,0
8,3,35,0
8,3,36,0
8,3,37,0
8,3,38,0
8,3,39,0
8,3,40,0
8,3,41,0
8,3,42,0
8,3,43,0
8,3,44,0
8,3,45,0
8,3,46,0
8,3,47,0
8,3,48,0
8,3,49,0
8,3,50,0
8,3,51,0
8,3,52,0
8,3,53,0
8,3,54,0
8,3,55,0
8,3,56,0
8,3,57,0
8,3,58,0
8,3,59,0
8,3,60,0
8,3,61,0
8,3,62,0
8,3,63,0
8,3,64,0
8,3,65,0
8,3,66,0
8,3,67,0
8,3,68,0
8,3,69,0
8,3,70,0
8,3,71,0
8,3,72,0
8,3,73,0
8,3,74,0
8,3,75,0
8,3,76,0
8,3,77,0
8,3,78,0
8,3,79,0
8,3,80,0
8,3,81,0
8,3,82,0
8,3,83,0
8,3,84,0
8,3,85,0
8,3,86,0
8,3,87,0
8,3,88,0
8,3,89,0
8,3,90,0
8,3,91,0
8,3,92,0
8,3,93,0
8,3,94,0
8,3,95,0
8,3,96,0
8,3,97,0
8,3,98,0
8,3,99,0
8,4,0,0
8,4,1,0
8,4,2,0
8,4,3,0
8,4,4,0
8,4,5,0
8,4,6,0
8,4,7,0
8,4,8,0
8,4,9,0
8,4,10,0
8,4,11,0
8,4,12,0
8,4,13,0
8,4,14,0
8,4,15,0
8,4,16,0
8,4,17,0
8,4,18,0
8,4,19,0
8,4,20,0
8,4,21,0
8,4,22,0
8,4,23,0
8,4,24,0
8,4,25,0
8,4,26,0
8,4,27,0
8,4,28,0
8,4,29,0
8,4,30,0
8,4,31,0
8,4,32,0
8,4,33,0
8,4,34,0
8,4,35,0
8,4,36,0
8,4,37,0
8,4,38,0
8,4,39,0
8,4,40,0
8,4,41,0
8,4,42,0
8,4,43,0
8,4,44,0
8,4,45,0
8,4,46,0
8,4,47,0
8,4,48,0
8,4,49,0
8,4,50,0
8,4,51,0
8,4,52,0
8,4,53,0
8,4,54,0
8,4,55,0
8,4,56,0
8,4,57,0
8,4,58,0
8,4,59,0
8,4,60,0
8,4,61,0
8,4,62,0
8,4,63,0
8,4,64,0
8,4,65,0
8,4,66,0
8,4,67,0
8,4,68,0
8,4,69,0
8,4,70,0
8,4,71,0
8,4,72,0
8,4,73,0
8,4,74,0
8,4,75,0
8,4,76,0
8,4,77,0
8,4,78,0
8,4,79,0
8,4,80,0
8,4,81,0
8,4,82,0
8,4,83,0
8,4,84,0
8,4,85,0
8,4,86,0
8,4,87,0
8,4,88,0
8,4,89,0
8,4,90,0
8,4,91,0
8,4,92,0
8,4,93,0
8,4,94,0
8,4,95,0
8,4,96,0
8,4,97,0
8,4,98,0
8,4,99,0
8,5,0,1
8,5,1,0
8,5,2,1
8,5,3,1
8,5,4,0
8,5,5,1
8,5,6,1
8,5,7,1
8,5,8,1
8,5,9,0
8,5,10,1
8,5,11,1
8,5,12,0
8,5,13,1
8,5,14,1
8,5,15,1
8,5,16,1
8,5,17,1
8,5,18,1
8,5,19,1
8,5,20,0
8,5,21,0
8,5,22,1
8,5,23,0
8,5,24,1
8,5,25,1
8,5,26,1
8,5,27,1
8,5,28,1
8,5,29,1
8,5,30,1
8,5,31,1
8,5,32,1
8,5,33,1
8,5,34,0
8,5,35,1
8,5,36,1
8,5,37,1
8,5,38,1
8,5,39,1
8,5,40,1
8,5,41,1
8,5,42,1
8,5,43,1
8,5,44,0
8,5,45,0
8,5,46,1
8,5,47,1
8,5,48,0
8,5,49,0
8,5,50,1
8,5,51,0
8,5,52,1
8,5,53,1
8,5,54,1
8,5,55,1
8,5,56,0
8,5,57,1
8,5,58,1
8,5,59,1
8,5,60,1
8,5,61,1
8,5,62,0
8,5,63,0
8,5,64,1
8,5,65,1
8,5,66,0
8,5,67,0
8,5,68,1
8,5,69,1
8,5,70,0
8,5,71,1
8,5,72,1
8,5,73,1
8,5,74,0
8,5,75,1
8,5,76,1
8,5,77,0
8,5,78,1
8,5,79,0
8,5,80,0
8,5,81,1
8,5,82,1
8,5,83,1
8,5,84,0
8,5,85,1
8,5,86,1
8,5,87,1
8,5,88,0
8,5,89,0
8,5,90,0
8,5,91,0
8,5,92,1
8,5,93,1
8,5,94,1
8,5,95,1
8,5,96,1
8,5,97,1
8,5,98,1
8,5,99,1
8,6,0,4
8,6,1,3
8,6,2,5
8,6,3,1
8,6,4,3
8,6,5,2
8,6,6,5
8,6,7,2
8,6,8,3
8,6,9,3
8,6,10,1
8,6,11,2
8,6,12,3
8,6,13,3
8,6,14,4
8,6,15,2
8,6,16,1
8,6,17,4
8,6,18,2
8,6,19,3
8,6,20,4
8,6,21,2
8,6,22,1
8,6,23,1
8,6,24,2
8,6,25,3
8,6,26,5
8,6,27,3
8,6,28,1
8,6,29,4
8,6,30,1
8,6,31,2
8,6,32,4
8,6,33,1
8,6,34,5
8,6,35,3
8,6,36,3
8,6,37,2
8,6,38,4
8,6,39,1
8,6,40,3
8,6,41,4
8,6,42,2
8,6,43,2
8,6,44,3
8,6,45,3
8,6,46,4
8,6,47,3
8,6,48,4
8,6,49,1
8,6,50,1
8,6,51,1
8,6,52,2
8,6,53,4
8,6,54,5
8,6,55,3
8,6,56,4
8,6,57,1
8,6,58,5
8,6,59,3
8,6,60,4
8,6,61,3
8,6,62,2
8,6,63,4
8,6,64,1
8,6,65,4
8,6,66,2
8,6,67,2
8,6,68,2
8,6,69,1
8,6,70,2
8,6,71,2
8,6,72,4
8,6,73,1
8,6,74,4
8,6,75,1
8,6,76,3
8,6,77,4
8,6,78,1
8,6,79,4
8,6,80,2
8,6,81,2
8,6,82,1
8,6,83,2
8,6,84,2
8,6,85,2
8,6,86,2
8,6,87,4
8,6,88,3
8,6,89,2
8,6,90,1
8,6,91,1
8,6,92,1
8,6,93,1
8,6,94,2
8,6,95,3
8,6,96,2
8,6,97,4
8,6,98,3
8,6,99,1
8,7,0,25
8,7,1,33
8,7,2,14
8,7,3,13
8,7,4,13
8,7,5,38
8,7,6,34
8,7,7,25
8,7,8,29
8,7,9,30
8,7,10,21
8,7,11,13
8,7,12,30
8,7,13,22
8,7,14,33
8,7,15,36
8,7,16,36
8,7,17,12
8,7,18,13
8,7,19,10
8,7,20,30
8,7,21,24
8,7,22,36
8,7,23,20
8,7,24,20
8,7,25,17
8,7,26,37
8,7,27,7
8,7,28,17
8,7,29,38
8,7,30,39
8,7,31,25
8,7,32,19
8,7,33,17
8,7,34,29
8,7,35,27
8,7,36,11
8,7,37,25
8,7,38,25
8,7,39,13
8,7,40,11
8,7,41,8
8,7,42,33
8,7,43,8
8,7,44,22
8,7,45,13
8,7,46,13
8,7,47,13
8,7,48,30
8,7,49,17
8,7,50,8
8,7,51,15
8,7,52,29
8,7,53,24
8,7,54,9
8,7,55,23
8,7,56,30
8,7,57,36
8,7,58,13
8,7,59,36
8,7,60,34
8,7,61,32
8,7,62,21
8,7,63,31
8,7,64,14
8,7,65,24
8,7,66,21
8,7,67,26
8,7,68,17
8,7,69,22
8,7,70,34
8,7,71,6
8,7,72,6
8,7,73,12
8,7,74,10
8,7,75,29
8,7,76,17
8,7,77,16
8,7,78,10
8,7,79,29
8,7,80,30
8,7,81,35
8,7,82,37
8,7,83,6
8,7,84,31
8,7,85,7
8,7,86,30
8,7,87,14
8,7,88,20
8,7,89,20
8,7,90,22
8,7,91,33
8,7,92,29
8,7,93,22
8,7,94,6
8,7,95,10
8,7,96,20
8,7,97,6
8,7,98,28
8,7,99,15
8,8,0,66
8,8,1,47
8,8,2,71
8,8,3,76
8,8,4,68
8,8,5,80
8,8,6,44
8,8,7,37
8,8,8,21
8,8,9,35
8,8,10,73
8,8,11,75
8,8,12,23
8,8,13,50
8,8,14,27
8,8,15,66
8,8,16,48
8,8,17,73
8,8,18,50
8,8,19,18
8,8,20,41
8,8,21,11
8,8,22,59
8,8,23,17
8,8,24,35
8,8,25,23
8,8,26,22
8,8,27,39
8,8,28,63
8,8,29,68
8,8,30,50
8,8,31,31
8,8,32,31
8,8,33,57
8,8,34,18
8,8,35,40
8,8,36,11
8,8,37,69
8,8,38,46
8,8,39,38
8,8,40,51
8,8,41,17
8,8,42,30
8,8,43,32
8,8,44,46
8,8,45,21
8,8,46,43
8,8,47,58
8,8,48,23
8,8,49,61
8,8,50,13
8,8,51,76
8,8,52,63
8,8,53,21
8,8,54,44
8,8,55,25
8,8,56,9
8,8,57,38
8,8,58,41
8,8,59,79
8,8,60,28
8,8,61,18
8,8,62,41
8,8,63,42
8,8,64,18
8,8,65,34
8,8,66,39
8,8,67,67
8,8,68,26
8,8,69,56
8,8,70,60
8,8,71,28
8,8,72,46
8,8,73,60
8,8,74,10
8,8,75,32
8,8,76,60
8,8,77,53
8,8,78,54
8,8,79,73
8,8,80,59
8,8,81,38
8,8,82,52
8,8,83,69
8,8,84,56
8,8,85,74
8,8,86,49
8,8,87,57
8,8,88,21
8,8,89,49
8,8,90,57
8,8,91,52
8,8,92,48
8,8,93,76
8,8,94,41
8,8,95,14
8,8,96,62
8,8,97,39
8,8,98,20
8,8,99,69
8,9,0,38
8,9,1,98
8,9,2,48
8,9,3,85
8,9,4,62
8,9,5,64
8,9,6,25
8,9,7,41
8,9,8,26
8,9,9,43
8,9,10,72
8,9,11,21
8,9,12,69
8,9,13,76
8,9,14,20
8,9,15,84
8,9,16,46
8,9,17,17
8,9,18,20
8,9,19,21
8,9,20,102
8,9,21,67
8,9,22,105
8,9,23,41
8,9,24,16
8,9,25,17
8,9,26,35
8,9,27,63
8,9,28,83
8,9,29,31
8,9,30,52
8,9,31,97
8,9,32,27
8,9,33,39
8,9,34,62
8,9,35,86
8,9,36,88
8,9,37,102
8,9,38,103
8,9,39,41
8,9,40,31
8,9,41,48
8,9,42,16
8,9,43,24
8,9,44,21
8,9,45,87
8,9,46,75
8,9,47,44
8,9,48,65
8,9,49,96
8,9,50,23
8,9,51,40
8,9,52,96
8,9,53,28
8,9,54,80
8,9,55,26
8,9,56,24
8,9,57,35
8,9,58,53
8,9,59,81
8,9,60,58
8,9,61,55
8,9,62,75
8,9,63,86
8,9,64,105
8,9,65,49
8,9,66,24
8,9,67,18
8,9,68,16
8,9,69,22
8,9,70,38
8,9,71,19
8,9,72,71
8,9,73,26
8,9,74,15
8,9,75,83
8,9,76,104
8,9,77,95
8,9,78,95
8,9,79,67
8,9,80,16
8,9,81,77
8,9,82,59
8,9,83,22
8,9,84,48
8,9,85,51
8,9,86,20
8,9,87,105
8,9,88,86
8,9,89,31
8,9,90,65
8,9,91,45
8,9,92,34
8,9,93,78
8,9,94,102
8,9,95,46
8,9,96,55
8,9,97,105
8,9,98,27
8,9,99,34
8,10,0,52
8,10,1,44
8,10,2,144
8,10,3,149
8,10,4,148
8,10,5,156
8,10,6,126
8,10,7,147
8,10,8,110
8,10,9,35
8,10,10,124
8,10,11,159
8,10,12,102
8,10,13,95
8,10,14,86
8,10,15,57
8,10,16,56
8,10,17,21
8,10,18,153
8,10,19,68
8,10,20,124
8,10,21,63
8,10,22,52
8,10,23,86
8,10,24,36
8,10,25,71
8,10,26,58
8,10,27,109
8,10,28,112
8,10,29,76
8,10,30,64
8,10,31,86
8,10,32,110
8,10,33,35
8,10,34,87
8,10,35,38
8,10,36,37
8,10,37,107
8,10,38,145
8,10,39,79
8,10,40,45
8,10,41,78
8,10,42,49
8,10,43,55
8,10,44,50
8,10,45,104
8,10,46,51
8,10,47,155
8,10,48,131
8,10,49,50
8,10,50,44
8,10,51,145
8,10,52,146
8,10,53,54
8,10,54,137
8,10,55,160
8,10,56,32
8,10,57,20
8,10,58,102
8,10,59,79
8,10,60,147
8,10,61,108
8,10,62,60
8,10,63,59
8,10,64,71
8,10,65,71
8,10,66,49
8,10,67,72
8,10,68,79
8,10,69,157
8,10,70,76
8,10,71,79
8,10,72,92
8,10,73,154
8,10,74,99
8,10,75,82
8,10,76,134
8,10,77,27
8,10,78,116
8,10,79,38
8,10,80,46
8,10,81,68
8,10,82,158
8,10,83,57
8,10,84,154
8,10,85,74
8,10,86,42
8,10,87,134
8,10,88,28
8,10,89,136
8,10,90,18
8,10,91,20
8,10,92,57
8,10,93,75
8,10,94,153
8,10,95,158
8,10,96,55
8,10,97,102
8,10,98,137
8,10,99,71
8,11,0,131
8,11,1,81
8,11,2,90
8,11,3,102
8,11,4,144
8,11,5,125
8,11,6,43
8,11,7,44
8,11,8,57
8,11,9,63
8,11,10,52
8,11,11,95
8,11,12,118
8,11,13,95
8,11,14,59
8,11,15,143
8,11,16,21
8,11,17,67
8,11,18,128
8,11,19,73
8,11,20,46
8,11,21,129
8,11,22,72
8,11,23,33
8,11,24,19
8,11,25,54
8,11,26,137
8,11,27,111
8,11,28,138
8,11,29,110
8,11,30,109
8,11,31,34
8,11,32,98
8,11,33,120
8,11,34,39
8,11,35,60
8,11,36,114
8,11,37,91
8,11,38,24
8,11,39,69
8,11,40,120
8,11,41,33
8,11,42,105
8,11,43,141
8,11,44,69
8,11,45,118
8,11,46,36
8,11,47,41
8,11,48,104
8,11,49,95
8,11,50,39
8,11,51,82
8,11,52,78
8,11,53,38
8,11,54,111
8,11,55,121
8,11,56,127
8,11,57,31
8,11,58,92
8,11,59,134
8,11,60,122
8,11,61,106
8,11,62,49
8,11,63,90
8,11,64,126
8,11,65,51
8,11,66,76
8,11,67,116
8,11,68,80
8,11,69,118
8,11,70,140
8,11,71,24
8,11,72,144
8,11,73,109
8,11,74,118
8,11,75,68
8,11,76,102
8,11,77,50
8,11,78,128
8,11,79,112
8,11,80,83
8,11,81,67
8,11,82,130
8,11,83,114
8,11,84,133
8,11,85,48
8,11,86,95
8,11,87,113
8,11,88,51
8,11,89,154
8,11,90,108
8,11,91,138
8,11,92,96
8,11,93,149
8,11,94,74
8,11,95,38
8,11,96,144
8,11,97,57
8,11,98,30
8,11,99,24
8,12,0,104
8,12,1,136
8,12,2,105
8,12,3,95
8,12,4,94
8,12,5,179
8,12,6,132
8,12,7,42
8,12,8,74
8,12,9,80
8,12,10,65
8,12,11,163
8,12,12,176
8,12,13,170
8,12,14,117
8,12,15,163
8,12,16,122
8,12,17,104
8,12,18,28
8,12,19,180
8,12,20,85
8,12,21,26
8,12,22,132
8,12,23,152
8,12,24,88
8,12,25,159
8,12,26,140
8,12,27,170
8,12,28,144
8,12,29,176
8,12,30,70
8,12,31,21
8,12,32,184
8,12,33,143
8,12,34,77
8,12,35,80
8,12,36,25
8,12,37,74
8,12,38,87
8,12,39,163
8,12,40,111
8,12,41,67
8,12,42,171
8,12,43,153
8,12,44,95
8,12,45,63
8,12,46,97
8,12,47,155
8,12,48,86
8,12,49,188
8,12,50,164
8,12,51,85
8,12,52,35
8,12,53,144
8,12,54,125
8,12,55,166
8,12,56,127
8,12,57,96
8,12,58,94
8,12,59,69
8,12,60,173
8,12,61,187
8,12,62,90
8,12,63,171
8,12,64,167
8,12,65,136
8,12,66,97
8,12,67,101
8,12,68,87
8,12,69,52
8,12,70,41
8,12,71,30
8,12,72,178
8,12,73,163
8,12,74,27
8,12,75,140
8,12,76,61
8,12,77,171
8,12,78,183
8,12,79,185
8,12,80,138
8,12,81,90
8,12,82,27
8,12,83,52
8,12,84,53
8,12,85,136
8,12,86,63
8,12,87,50
8,12,88,154
8,12,89,124
8,12,90,72
8,12,91,90
8,12,92,134
8,12,93,188
8,12,94,69
8,12,95,64
8,12,96,171
8,12,97,60
8,12,98,104
8,12,99,165
8,13,0,126
8,13,1,22
8,13,2,86
8,13,3,24
8,13,4,79
8,13,5,49
8,13,6,118
8,13,7,40
8,13,8,57
8,13,9,113
8,13,10,65
8,13,11,161
8,13,12,56
8,13,13,63
8,13,14,83
8,13,15,31
8,13,16,136
8,13,17,117
8,13,18,124
8,13,19,147
8,13,20,112
8,13,21,64
8,13,22,122
8,13,23,85
8,13,24,151
8,13,25,149
8,13,26,114
8,13,27,74
8,13,28,134
8,13,29,42
8,13,30,82
8,13,31,115
8,13,32,64
8,13,33,173
8,13,34,160
8,13,35,104
8,13,36,23
8,13,37,126
8,13,38,119
8,13,39,134
8,13,40,137
8,13,41,129
8,13,42,147
8,13,43,110
8,13,44,124
8,13,45,168
8,13,46,48
8,13,47,174
8,13,48,88
8,13,49,32
8,13,50,32
8,13,51,142
8,13,52,153
8,13,53,70
8,13,54,154
8,13,55,168
8,13,56,49
8,13,57,119
8,13,58,42
8,13,59,105
8,13,60,157
8,13,61,37
8,13,62,138
8,13,63,100
8,13,64,132
8,13,65,71
8,13,66,140
8,13,67,163
8,13,68,95
8,13,69,130
8,13,70,142
8,13,71,79
8,13,72,71
8,13,73,55
8,13,74,84
8,13,75,152
8,13,76,71
8,13,77,41
8,13,78,39
8,13,79,50
8,13,80,140
8,13,81,161
8,13,82,98
8,13,83,73
8,13,84,164
8,13,85,105
8,13,86,76
8,13,87,33
8,13,88,36
8,13,89,76
8,13,90,52
8,13,91,92
8,13,92,107
8,13,93,160
8,13,94,80
8,13,95,40
8,13,96,142
8,13,97,129
8,13,98,32
8,13,99,98
8,14,0,22
8,14,1,123
8,14,2,61
8,14,3,33
8,14,4,54
8,14,5,16
8,14,6,118
8,14,7,22
8,14,8,48
8,14,9,82
8,14,10,38
8,14,11,128
8,14,12,43
8,14,13,49
8,14,14,35
8,14,15,48
8,14,16,42
8,14,17,134
8,14,18,54
8,14,19,129
8,14,20,128
8,14,21,24
8,14,22,33
8,14,23,69
8,14,24,79
8,14,25,124
8,14,26,65
8,14,27,101
8,14,28,95
8,14,29,82
8,14,30,21
8,14,31,126
8,14,32,122
8,14,33,108
8,14,34,133
8,14,35,125
8,14,36,84
8,14,37,134
8,14,38,21
8,14,39,74
8,14,40,77
8,14,41,17
8,14,42,19
8,14,43,63
8,14,44,55
8,14,45,64
8,14,46,101
8,14,47,81
8,14,48,39
8,14,49,120
8,14,50,134
8,14,51,101
8,14,52,88
8,14,53,43
8,14,54,133
8,14,55,62
8,14,56,47
8,14,57,47
8,14,58,101
8,14,59,105
8,14,60,123
8,14,61,126
8,14,62,42
8,14,63,63
8,14,64,86
8,14,65,29
8,14,66,51
8,14,67,25
8,14,68,118
8,14,69,94
8,14,70,39
8,14,71,124
8,14,72,74
8,14,73,25
8,14,74,117
8,14,75,25
8,14,76,56
8,14,77,131
8,14,78,20
8,14,79,20
8,14,80,101
8,14,81,74
8,14,82,31
8,14,83,96
8,14,84,34
8,14,85,28
8,14,86,28
8,14,87,72
8,14,88,69
8,14,89,99
8,14,90,29
8,14,91,122
8,14,92,111
8,14,93,98
8,14,94,80
8,14,95,60
8,14,96,92
8,14,97,47
8,14,98,69
8,14,99,127
8,15,0,65
8,15,1,132
8,15,2,29
8,15,3,24
8,15,4,114
8,15,5,18
8,15,6,32
8,15,7,87
8,15,8,129
8,15,9,43
8,15,10,131
8,15,11,24
8,15,12,121
8,15,13,24
8,15,14,105
8,15,15,77
8,15,16,41
8,15,17,41
8,15,18,109
8,15,19,44
8,15,20,100
8,15,21,83
8,15,22,78
8,15,23,112
8,15,24,53
8,15,25,17
8,15,26,75
8,15,27,86
8,15,28,118
8,15,29,118
8,15,30,17
8,15,31,39
8,15,32,122
8,15,33,82
8,15,34,80
8,15,35,44
8,15,36,107
8,15,37,33
8,15,38,95
8,15,39,139
8,15,40,90
8,15,41,71
8,15,42,116
8,15,43,24
8,15,44,48
8,15,45,20
8,15,46,132
8,15,47,115
8,15,48,141
8,15,49,139
8,15,50,24
8,15,51,50
8,15,52,65
8,15,53,18
8,15,54,49
8,15,55,38
8,15,56,140
8,15,57,67
8,15,58,58
8,15,59,116
8,15,60,139
8,15,61,32
8,15,62,61
8,15,63,85
8,15,64,46
8,15,65,18
8,15,66,138
8,15,67,70
8,15,68,102
8,15,69,57
8,15,70,23
8,15,71,28
8,15,72,67
8,15,73,119
8,15,74,94
8,15,75,112
8,15,76,133
8,15,77,83
8,15,78,73
8,15,79,19
8,15,80,61
8,15,81,101
8,15,82,43
8,15,83,124
8,15,84,36
8,15,85,123
8,15,86,108
8,15,87,85
8,15,88,60
8,15,89,38
8,15,90,61
8,15,91,101
8,15,92,38
8,15,93,78
8,15,94,55
8,15,95,139
8,15,96,111
8,15,97,34
8,15,98,140
8,15,99,34
8,16,0,51
8,16,1,37
8,16,2,65
8,16,3,86
8,16,4,76
8,16,5,47
8,16,6,52
8,16,7,71
8,16,8,46
8,16,9,20
8,16,10,59
8,16,11,90
8,16,12,39
8,16,13,23
8,16,14,55
8,16,15,13
8,16,16,88
8,16,17,57
8,16,18,37
8,16,19,18
8,16,20,87
8,16,21,42
8,16,22,63
8,16,23,85
8,16,24,73
8,16,25,72
8,16,26,50
8,16,27,80
8,16,28,21
8,16,29,12
8,16,30,30
8,16,31,13
8,16,32,83
8,16,33,82
8,16,34,80
8,16,35,26
8,16,36,17
8,16,37,53
8,16,38,63
8,16,39,22
8,16,40,74
8,16,41,54
8,16,42,29
8,16,43,82
8,16,44,62
8,16,45,20
8,16,46,69
8,16,47,55
8,16,48,91
8,16,49,33
8,16,50,45
8,16,51,53
8,16,52,19
8,16,53,29
8,16,54,70
8,16,55,83
8,16,56,75
8,16,57,82
8,16,58,37
8,16,59,32
8,16,60,84
8,16,61,21
8,16,62,60
8,16,63,75
8,16,64,76
8,16,65,47
8,16,66,50
8,16,67,28
8,16,68,79
8,16,69,39
8,16,70,88
8,16,71,28
8,16,72,40
8,16,73,18
8,16,74,28
8,16,75,40
8,16,76,23
8,16,77,60
8,16,78,30
8,16,79,84
8,16,80,66
8,16,81,12
8,16,82,84
8,16,83,76
8,16,84,43
8,16,85,33
8,16,86,61
8,16,87,24
8,16,88,66
8,16,89,54
8,16,90,40
8,16,91,24
8,16,92,74
8,16,93,58
8,16,94,25
8,16,95,61
8,16,96,57
8,16,97,37
8,16,98,39
8,16,99,38
8,17,0,27
8,17,1,8
8,17,2,13
8,17,3,27
8,17,4,17
8,17,5,9
8,17,6,10
8,17,7,13
8,17,8,16
8,17,9,24
8,17,10,10
8,17,11,8
8,17,12,17
8,17,13,18
8,17,14,16
8,17,15,23
8,17,16,20
8,17,17,20
8,17,18,25
8,17,19,18
8,17,20,6
8,17,21,26
8,17,22,26
8,17,23,10
8,17,24,17
8,17,25,18
8,17,26,16
8,17,27,5
8,17,28,15
8,17,29,27
8,17,30,8
8,17,31,24
8,17,32,18
8,17,33,12
8,17,34,17
8,17,35,17
8,17,36,16
8,17,37,26
8,17,38,16
8,17,39,13
8,17,40,19
8,17,41,19
8,17,42,18
8,17,43,11
8,17,44,12
8,17,45,20
8,17,46,14
8,17,47,24
8,17,48,7
8,17,49,10
8,17,50,15
8,17,51,15
8,17,52,16
8,17,53,24
8,17,54,7
8,17,55,13
8,17,56,5
8,17,57,17
8,17,58,4
8,17,59,8
8,17,60,16
8,17,61,4
8,17,62,24
8,17,63,19
8,17,64,24
8,17,65,12
8,17,66,25
8,17,67,6
8,17,68,4
8,17,69,5
8,17,70,27
8,17,71,27
8,17,72,26
8,17,73,9
8,17,74,21
8,17,75,3
8,17,76,7
8,17,77,5
8,17,78,20
8,17,79,19
8,17,80,23
8,17,81,25
8,17,82,23
8,17,83,18
8,17,84,7
8,17,85,9
8,17,86,20
8,17,87,17
8,17,88,5
8,17,89,17
8,17,90,17
8,17,91,7
8,17,92,6
8,17,93,14
8,17,94,14
8,17,95,18
8,17,96,12
8,17,97,5
8,17,98,14
8,17,99,18
8,18,0,5
8,18,1,3
8,18,2,4
8,18,3,5
8,18,4,6
8,18,5,6
8,18,6,4
8,18,7,2
8,18,8,7
8,18,9,4
8,18,10,6
8,18,11,7
8,18,12,3
8,18,13,3
8,18,14,6
8,18,15,6
8,18,16,2
8,18,17,3
8,18,18,7
8,18,19,7
8,18,20,1
8,18,21,1
8,18,22,1
8,18,23,5
8,18,24,6
8,18,25,4
8,18,26,1
8,18,27,5
8,18,28,6
8,18,29,2
8,18,30,7
8,18,31,7
8,18,32,4
8,18,33,4
8,18,34,4
8,18,35,3
8,18,36,6
8,18,37,6
8,18,38,7
8,18,39,4
8,18,40,2
8,18,41,4
8,18,42,3
8,18,43,2
8,18,44,6
8,18,45,2
8,18,46,2
8,18,47,5
8,18,48,5
8,18,49,1
8,18,50,7
8,18,51,6
8,18,52,1
8,18,53,3
8,18,54,3
8,18,55,2
8,18,56,7
8,18,57,5
8,18,58,4
8,18,59,3
8,18,60,7
8,18,61,1
8,18,62,4
8,18,63,7
8,18,64,7
8,18,65,1
8,18,66,6
8,18,67,4
8,18,68,7
8,18,69,7
8,18,70,2
8,18,71,2
8,18,72,6
8,18,73,5
8,18,74,6
8,18,75,6
8,18,76,6
8,18,77,4
8,18,78,4
8,18,79,7
8,18,80,6
8,18,81,1
8,18,82,5
8,18,83,5
8,18,84,4
8,18,85,4
8,18,86,5
8,18,87,6
8,18,88,2
8,18,89,6
8,18,90,1
8,18,91,2
8,18,92,2
8,18,93,4
8,18,94,6
8,18,95,5
8,18,96,1
8,18,97,5
8,18,98,6
8,18,99,3
8,19,0,0
8,19,1,0
8,19,2,0
8,19,3,0
8,19,4,0
8,19,5,0
8,19,6,0
8,19,7,0
8,19,8,0
8,19,9,0
8,19,10,0
8,19,11,0
8,19,12,0
8,19,13,0
8,19,14,0
8,19,15,0
8,19,16,0
8,19,17,0
8,19,18,0
8,19,19,0
8,19,20,0
8,19,21,0
8,19,22,0
8,19,23,0
8,19,24,0
8,19,25,0
8,19,26,0
8,19,27,0
8,19,28,0
8,19,29,0
8,19,30,0
8,19,31,0
8,19,32,0
8,19,33,0
8,19,34,0
8,19,35,0
8,19,36,0
8,19,37,0
8,19,38,0
8,19,39,0
8,19,40,0
8,19,41,0
8,19,42,0
8,19,43,0
8,19,44,0
8,19,45,0
8,19,46,0
8,19,47,0
8,19,48,0
8,19,49,0
8,19,50,0
8,19,51,0
8,19,52,0
8,19,53,0
8,19,54,0
8,19,55,0
8,19,56,0
8,19,57,0
8,19,58,0
8,19,59,0
8,19,60,0
8,19,61,0
8,19,62,0
8,19,63,0
