i,t,s,R
1,10,97,171
1,10,98,40
1,10,99,100
1,11,0,263
1,11,1,171
1,11,2,166
1,11,3,47
1,11,4,164
1,11,5,193
1,11,6,67
1,11,7,268
1,11,8,80
1,11,9,198
1,11,10,99
1,11,11,58
1,11,12,96
1,11,13,114
1,11,14,146
1,11,15,89
1,11,16,211
1,11,17,231
1,11,18,227
1,11,19,209
1,11,20,98
1,11,21,83
1,11,22,58
1,11,23,129
1,11,24,53
1,11,25,194
1,11,26,267
1,11,27,218
1,11,28,60
1,11,29,36
1,11,30,114
1,11,31,277
1,11,32,109
1,11,33,214
1,11,34,209
1,11,35,173
1,11,36,122
1,11,37,83
1,11,38,274
1,11,39,47
1,11,40,90
1,11,41,108
1,11,42,257
1,11,43,208
1,11,44,97
1,11,45,72
1,11,46,249
1,11,47,228
1,11,48,41
1,11,49,249
1,11,50,177
1,11,51,144
1,11,52,198
1,11,53,41
1,11,54,113
1,11,55,53
1,11,56,201
1,11,57,130
1,11,58,150
1,11,59,103
1,11,60,226
1,11,61,43
1,11,62,101
1,11,63,177
1,11,64,227
1,11,65,180
1,11,66,212
1,11,67,37
1,11,68,94
1,11,69,41
1,11,70,155
1,11,71,276
1,11,72,34
1,11,73,140
1,11,74,32
1,11,75,183
1,11,76,76
1,11,77,208
1,11,78,71
1,11,79,236
1,11,80,82
1,11,81,118
1,11,82,88
1,11,83,231
1,11,84,153
1,11,85,248
1,11,86,63
1,11,87,155
1,11,88,224
1,11,89,274
1,11,90,198
1,11,91,76
1,11,92,219
1,11,93,50
1,11,94,220
1,11,95,236
1,11,96,170
1,11,97,153
1,11,98,263
1,11,99,31
1,12,0,44
1,12,1,124
1,12,2,207
1,12,3,219
1,12,4,163
1,12,5,137
1,12,6,108
1,12,7,304
1,12,8,145
1,12,9,203
1,12,10,308
1,12,11,242
1,12,12,175
1,12,13,99
1,12,14,172
1,12,15,201
1,12,16,367
1,12,17,135
1,12,18,96
1,12,19,114
1,12,20,111
1,12,21,66
1,12,22,161
1,12,23,135
1,12,24,333
1,12,25,298
1,12,26,77
1,12,27,321
1,12,28,77
1,12,29,278
1,12,30,229
1,12,31,70
1,12,32,339
1,12,33,329
1,12,34,319
1,12,35,163
1,12,36,114
1,12,37,369
1,12,38,310
1,12,39,55
1,12,40,164
1,12,41,308
1,12,42,215
1,12,43,122
1,12,44,302
1,12,45,127
1,12,46,41
1,12,47,117
1,12,48,368
1,12,49,257
1,12,50,114
1,12,51,267
1,12,52,267
1,12,53,252
1,12,54,64
1,12,55,121
1,12,56,327
1,12,57,283
1,12,58,96
1,12,59,139
1,12,60,226
1,12,61,313
1,12,62,107
1,12,63,75
1,12,64,167
1,12,65,341
1,12,66,127
1,12,67,77
1,12,68,59
1,12,69,157
1,12,70,53
1,12,71,233
1,12,72,262
1,12,73,193
1,12,74,285
1,12,75,206
1,12,76,272
1,12,77,117
1,12,78,286
1,12,79,206
1,12,80,273
1,12,81,188
1,12,82,207
1,12,83,55
1,12,84,202
1,12,85,88
1,12,86,88
1,12,87,184
1,12,88,231
1,12,89,154
1,12,90,94
1,12,91,285
1,12,92,358
1,12,93,282
1,12,94,66
1,12,95,318
1,12,96,63
1,12,97,185
1,12,98,347
1,12,99,128
1,13,0,108
1,13,1,380
1,13,2,452
1,13,3,193
1,13,4,153
1,13,5,132
1,13,6,467
1,13,7,301
1,13,8,422
1,13,9,186
1,13,10,78
1,13,11,248
1,13,12,142
1,13,13,276
1,13,14,284
1,13,15,180
1,13,16,185
1,13,17,64
1,13,18,234
1,13,19,192
1,13,20,319
1,13,21,422
1,13,22,265
1,13,23,89
1,13,24,454
1,13,25,400
1,13,26,210
1,13,27,195
1,13,28,456
1,13,29,214
1,13,30,326
1,13,31,476
1,13,32,69
1,13,33,189
1,13,34,153
1,13,35,449
1,13,36,290
1,13,37,77
1,13,38,377
1,13,39,347
1,13,40,338
1,13,41,463
1,13,42,429
1,13,43,377
1,13,44,149
1,13,45,113
1,13,46,148
1,13,47,142
1,13,48,297
1,13,49,338
1,13,50,280
1,13,51,78
1,13,52,209
1,13,53,469
1,13,54,352
1,13,55,212
1,13,56,342
1,13,57,167
1,13,58,87
1,13,59,280
1,13,60,178
1,13,61,260
1,13,62,440
1,13,63,333
1,13,64,364
1,13,65,98
1,13,66,259
1,13,67,227
1,13,68,331
1,13,69,177
1,13,70,218
1,13,71,474
1,13,72,103
1,13,73,139
1,13,74,156
1,13,75,352
1,13,76,360
1,13,77,390
1,13,78,217
1,13,79,419
1,13,80,353
1,13,81,359
1,13,82,406
1,13,83,323
1,13,84,235
1,13,85,67
1,13,86,309
1,13,87,295
1,13,88,311
1,13,89,192
1,13,90,292
1,13,91,127
1,13,92,332
1,13,93,84
1,13,94,429
1,13,95,146
1,13,96,180
1,13,97,433
1,13,98,432
1,13,99,412
1,14,0,201
1,14,1,458
1,14,2,400
1,14,3,349
1,14,4,457
1,14,5,405
1,14,6,245
1,14,7,200
1,14,8,231
1,14,9,83
1,14,10,218
1,14,11,213
1,14,12,441
1,14,13,452
1,14,14,485
1,14,15,202
1,14,16,365
1,14,17,338
1,14,18,164
1,14,19,443
1,14,20,151
1,14,21,389
1,14,22,120
1,14,23,103
1,14,24,377
1,14,25,290
1,14,26,253
1,14,27,402
1,14,28,216
1,14,29,436
1,14,30,484
1,14,31,492
1,14,32,179
1,14,33,241
1,14,34,379
1,14,35,454
1,14,36,373
1,14,37,394
1,14,38,449
1,14,39,219
1,14,40,297
1,14,41,294
1,14,42,344
1,14,43,455
1,14,44,323
1,14,45,488
1,14,46,382
1,14,47,241
1,14,48,315
1,14,49,467
1,14,50,331
1,14,51,372
1,14,52,350
1,14,53,205
1,14,54,146
1,14,55,237
1,14,56,123
1,14,57,424
1,14,58,372
1,14,59,234
1,14,60,132
1,14,61,446
1,14,62,340
1,14,63,500
1,14,64,101
1,14,65,165
1,14,66,93
1,14,67,388
1,14,68,127
1,14,69,449
1,14,70,275
1,14,71,290
1,14,72,75
1,14,73,329
1,14,74,157
1,14,75,151
1,14,76,455
1,14,77,451
1,14,78,58
1,14,79,427
1,14,80,458
1,14,81,284
1,14,82,348
1,14,83,398
1,14,84,361
1,14,85,260
1,14,86,311
1,14,87,312
1,14,88,431
1,14,89,163
1,14,90,393
1,14,91,418
1,14,92,411
1,14,93,416
1,14,94,425
1,14,95,242
1,14,96,331
1,14,97,392
1,14,98,399
1,14,99,483
1,15,0,290
1,15,1,182
1,15,2,156
1,15,3,254
1,15,4,91
1,15,5,235
1,15,6,84
1,15,7,189
1,15,8,193
1,15,9,150
1,15,10,261
1,15,11,176
1,15,12,163
1,15,13,143
1,15,14,49
1,15,15,129
1,15,16,58
1,15,17,182
1,15,18,202
1,15,19,236
1,15,20,200
1,15,21,82
1,15,22,231
1,15,23,178
1,15,24,60
1,15,25,40
1,15,26,112
1,15,27,215
1,15,28,279
1,15,29,288
1,15,30,235
1,15,31,110
1,15,32,197
1,15,33,94
1,15,34,231
1,15,35,77
1,15,36,233
1,15,37,262
1,15,38,170
1,15,39,50
1,15,40,152
1,15,41,254
1,15,42,80
1,15,43,43
1,15,44,226
1,15,45,182
1,15,46,44
1,15,47,293
1,15,48,183
1,15,49,187
1,15,50,242
1,15,51,271
1,15,52,49
1,15,53,125
1,15,54,86
1,15,55,156
1,15,56,57
1,15,57,51
1,15,58,112
1,15,59,272
1,15,60,291
1,15,61,235
1,15,62,33
1,15,63,227
1,15,64,39
1,15,65,78
1,15,66,36
1,15,67,72
1,15,68,215
1,15,69,218
1,15,70,131
1,15,71,226
1,15,72,257
1,15,73,67
1,15,74,56
1,15,75,131
1,15,76,140
1,15,77,106
1,15,78,232
1,15,79,118
1,15,80,244
1,15,81,274
1,15,82,168
1,15,83,146
1,15,84,57
1,15,85,105
1,15,86,267
1,15,87,98
1,15,88,197
1,15,89,164
1,15,90,58
1,15,91,270
1,15,92,51
1,15,93,213
1,15,94,290
1,15,95,220
1,15,96,119
1,15,97,52
1,15,98,186
1,15,99,227
1,16,0,125
1,16,1,201
1,16,2,178
1,16,3,41
1,16,4,269
1,16,5,130
1,16,6,130
1,16,7,250
1,16,8,157
1,16,9,148
1,16,10,197
1,16,11,87
1,16,12,168
1,16,13,204
1,16,14,171
1,16,15,215
1,16,16,186
1,16,17,249
1,16,18,259
1,16,19,57
1,16,20,99
1,16,21,46
1,16,22,91
1,16,23,218
1,16,24,52
1,16,25,72
1,16,26,231
1,16,27,147
1,16,28,107
1,16,29,198
1,16,30,261
1,16,31,42
1,16,32,211
1,16,33,204
1,16,34,256
1,16,35,83
1,16,36,216
1,16,37,59
1,16,38,47
1,16,39,208
1,16,40,38
1,16,41,44
1,16,42,42
1,16,43,152
1,16,44,227
1,16,45,288
1,16,46,91
1,16,47,236
1,16,48,237
1,16,49,257
1,16,50,113
1,16,51,66
1,16,52,237
1,16,53,178
1,16,54,139
1,16,55,47
1,16,56,34
1,16,57,114
1,16,58,102
1,16,59,155
1,16,60,270
1,16,61,140
1,16,62,106
1,16,63,250
1,16,64,111
1,16,65,268
1,16,66,255
1,16,67,197
1,16,68,225
1,16,69,73
1,16,70,188
1,16,71,116
1,16,72,158
1,16,73,90
1,16,74,265
1,16,75,138
1,16,76,155
1,16,77,218
1,16,78,64
1,16,79,162
1,16,80,242
1,16,81,207
1,16,82,115
1,16,83,215
1,16,84,273
1,16,85,263
1,16,86,223
1,16,87,101
1,16,88,128
1,16,89,176
1,16,90,130
1,16,91,150
1,16,92,237
1,16,93,59
1,16,94,283
1,16,95,214
1,16,96,255
1,16,97,234
1,16,98,144
1,16,99,275
1,17,0,126
1,17,1,57
1,17,2,74
1,17,3,109
1,17,4,222
1,17,5,117
1,17,6,321
1,17,7,45
1,17,8,291
1,17,9,366
1,17,10,131
1,17,11,250
1,17,12,281
1,17,13,151
1,17,14,187
1,17,15,287
1,17,16,86
1,17,17,90
1,17,18,167
1,17,19,118
1,17,20,144
1,17,21,92
1,17,22,74
1,17,23,348
1,17,24,157
1,17,25,231
1,17,26,225
1,17,27,192
1,17,28,292
1,17,29,153
1,17,30,340
1,17,31,65
1,17,32,234
1,17,33,155
1,17,34,163
1,17,35,144
1,17,36,244
1,17,37,120
1,17,38,140
1,17,39,137
1,17,40,44
1,17,41,166
1,17,42,58
1,17,43,334
1,17,44,283
1,17,45,241
1,17,46,291
1,17,47,343
1,17,48,274
1,17,49,239
1,17,50,83
1,17,51,177
1,17,52,235
1,17,53,243
1,17,54,363
1,17,55,111
1,17,56,264
1,17,57,128
1,17,58,181
1,17,59,367
1,17,60,153
1,17,61,163
1,17,62,189
1,17,63,55
1,17,64,175
1,17,65,249
1,17,66,235
1,17,67,334
1,17,68,256
1,17,69,228
1,17,70,256
1,17,71,58
1,17,72,375
1,17,73,93
1,17,74,182
1,17,75,141
1,17,76,235
1,17,77,229
1,17,78,160
1,17,79,367
1,17,80,293
1,17,81,339
1,17,82,194
1,17,83,242
1,17,84,180
1,17,85,144
1,17,86,218
1,17,87,106
1,17,88,113
1,17,89,213
1,17,90,46
1,17,91,191
1,17,92,375
1,17,93,317
1,17,94,70
1,17,95,261
1,17,96,117
1,17,97,81
1,17,98,158
1,17,99,268
1,18,0,108
1,18,1,27
1,18,2,156
1,18,3,96
1,18,4,156
1,18,5,50
1,18,6,33
1,18,7,102
1,18,8,92
1,18,9,22
1,18,10,26
1,18,11,35
1,18,12,26
1,18,13,48
1,18,14,112
1,18,15,96
1,18,16,176
1,18,17,31
1,18,18,158
1,18,19,112
1,18,20,159
1,18,21,29
1,18,22,36
1,18,23,157
1,18,24,111
1,18,25,109
1,18,26,22
1,18,27,122
1,18,28,155
1,18,29,178
1,18,30,89
1,18,31,69
1,18,32,84
1,18,33,56
1,18,34,56
1,18,35,89
1,18,36,129
1,18,37,125
1,18,38,143
1,18,39,54
1,18,40,136
1,18,41,147
1,18,42,109
1,18,43,94
1,18,44,45
1,18,45,27
1,18,46,94
1,18,47,124
1,18,48,54
1,18,49,84
1,18,50,99
1,18,51,172
1,18,52,160
1,18,53,159
1,18,54,179
1,18,55,143
1,18,56,52
1,18,57,154
1,18,58,46
1,18,59,161
1,18,60,74
1,18,61,66
1,18,62,116
1,18,63,30
1,18,64,164
1,18,65,81
1,18,66,146
1,18,67,133
1,18,68,132
1,18,69,105
1,18,70,94
1,18,71,123
1,18,72,130
1,18,73,57
1,18,74,140
1,18,75,169
1,18,76,150
1,18,77,136
1,18,78,151
1,18,79,21
1,18,80,48
1,18,81,74
1,18,82,137
1,18,83,176
1,18,84,137
1,18,85,96
1,18,86,167
1,18,87,80
1,18,88,122
1,18,89,20
1,18,90,48
1,18,91,67
1,18,92,82
1,18,93,93
1,18,94,147
1,18,95,64
1,18,96,33
1,18,97,103
1,18,98,176
1,18,99,84
1,19,0,32
1,19,1,76
1,19,2,62
1,19,3,11
1,19,4,93
1,19,5,52
1,19,6,36
1,19,7,66
1,19,8,34
1,19,9,49
1,19,10,65
1,19,11,21
1,19,12,50
1,19,13,72
1,19,14,91
1,19,15,12
1,19,16,80
1,19,17,89
1,19,18,93
1,19,19,89
1,19,20,21
1,19,21,85
1,19,22,23
1,19,23,41
1,19,24,41
1,19,25,34
1,19,26,40
1,19,27,56
1,19,28,17
1,19,29,42
1,19,30,59
1,19,31,22
1,19,32,31
1,19,33,37
1,19,34,17
1,19,35,78
1,19,36,33
1,19,37,45
1,19,38,45
1,19,39,36
1,19,40,21
1,19,41,86
1,19,42,68
1,19,43,33
1,19,44,18
1,19,45,21
1,19,46,34
1,19,47,15
1,19,48,23
1,19,49,50
1,19,50,89
1,19,51,47
1,19,52,70
1,19,53,58
1,19,54,93
1,19,55,25
1,19,56,73
1,19,57,40
1,19,58,94
1,19,59,40
1,19,60,93
1,19,61,83
1,19,62,61
1,19,63,13
1,19,64,26
1,19,65,15
1,19,66,77
1,19,67,17
1,19,68,77
1,19,69,13
1,19,70,32
1,19,71,35
1,19,72,58
1,19,73,58
1,19,74,85
1,19,75,64
1,19,76,24
1,19,77,13
1,19,78,75
1,19,79,55
1,19,80,59
1,19,81,45
1,19,82,60
1,19,83,45
1,19,84,48
1,19,85,60
1,19,86,52
1,19,87,15
1,19,88,93
1,19,89,82
1,19,90,42
1,19,91,56
1,19,92,89
1,19,93,44
1,19,94,90
1,19,95,13
1,19,96,73
1,19,97,77
1,19,98,27
1,19,99,24
1,20,0,14
1,20,1,12
1,20,2,14
1,20,3,5
1,20,4,8
1,20,5,4
1,20,6,4
1,20,7,16
1,20,8,3
1,20,9,13
1,20,10,8
1,20,11,19
1,20,12,13
1,20,13,22
1,20,14,13
1,20,15,13
1,20,16,9
1,20,17,7
1,20,18,11
1,20,19,7
1,20,20,4
1,20,21,11
1,20,22,4
1,20,23,16
1,20,24,8
1,20,25,12
1,20,26,6
1,20,27,15
1,20,28,18
1,20,29,7
1,20,30,3
1,20,31,7
1,20,32,14
1,20,33,8
1,20,34,18
1,20,35,19
1,20,36,10
1,20,37,9
1,20,38,3
1,20,39,13
1,20,40,5
1,20,41,5
1,20,42,3
1,20,43,6
1,20,44,5
1,20,45,3
1,20,46,21
1,20,47,15
1,20,48,10
1,20,49,4
1,20,50,3
1,20,51,18
1,20,52,11
1,20,53,4
1,20,54,6
1,20,55,15
1,20,56,11
1,20,57,4
1,20,58,10
1,20,59,3
1,20,60,8
1,20,61,12
1,20,62,11
1,20,63,17
1,20,64,5
1,20,65,12
1,20,66,5
1,20,67,6
1,20,68,10
1,20,69,5
1,20,70,13
1,20,71,11
1,20,72,20
1,20,73,15
1,20,74,4
1,20,75,14
1,20,76,10
1,20,77,12
1,20,78,15
1,20,79,6
1,20,80,9
1,20,81,12
1,20,82,14
1,20,83,8
1,20,84,12
1,20,85,8
1,20,86,13
1,20,87,9
1,20,88,19
1,20,89,16
1,20,90,18
1,20,91,5
1,20,92,6
1,20,93,13
1,20,94,4
1,20,95,13
1,20,96,9
1,20,97,9
1,20,98,7
1,20,99,2
1,21,0,0
1,21,1,0
1,21,2,0
1,21,3,0
1,21,4,0
1,21,5,0
1,21,6,0
1,21,7,0
1,21,8,0
1,21,9,0
1,21,10,0
1,21,11,0
1,21,12,0
1,21,13,0
1,21,14,0
1,21,15,0
1,21,16,0
1,21,17,0
1,21,18,0
1,21,19,0
1,21,20,0
1,21,21,0
1,21,22,0
1,21,23,0
1,21,24,0
1,21,25,0
1,21,26,0
1,21,27,0
1,21,28,0
1,21,29,0
1,21,30,0
1,21,31,0
1,21,32,0
1,21,33,0
1,21,34,0
1,21,35,0
1,21,36,0
1,21,37,0
1,21,38,0
1,21,39,0
1,21,40,0
1,21,41,0
1,21,42,0
1,21,43,0
1,21,44,0
1,21,45,0
1,21,46,0
1,21,47,0
1,21,48,0
1,21,49,0
1,21,50,0
1,21,51,0
1,21,52,0
1,21,53,0
1,21,54,0
1,21,55,0
1,21,56,0
1,21,57,0
1,21,58,0
1,21,59,0
1,21,60,0
1,21,61,0
1,21,62,0
1,21,63,0
1,21,64,0
1,21,65,0
1,21,66,0
1,21,67,0
1,21,68,0
1,21,69,0
1,21,70,0
1,21,71,0
1,21,72,0
1,21,73,0
1,21,74,0
1,21,75,0
1,21,76,0
1,21,77,0
1,21,78,0
1,21,79,0
1,21,80,0
1,21,81,0
1,21,82,0
1,21,83,0
1,21,84,0
1,21,85,0
1,21,86,0
1,21,87,0
1,21,88,0
1,21,89,0
1,21,90,0
1,21,91,0
1,21,92,0
1,21,93,0
1,21,94,0
1,21,95,0
1,21,96,0
1,21,97,0
1,21,98,0
1,21,99,0
1,22,0,0
1,22,1,0
1,22,2,0
1,22,3,0
1,22,4,0
1,22,5,0
1,22,6,0
1,22,7,0
1,22,8,0
1,22,9,0
1,22,10,0
1,22,11,0
1,22,12,0
1,22,13,0
1,22,14,0
1,22,15,0
1,22,16,0
1,22,17,0
1,22,18,0
1,22,19,0
1,22,20,0
1,22,21,0
1,22,22,0
1,22,23,0
1,22,24,0
1,22,25,0
1,22,26,0
1,22,27,0
1,22,28,0
1,22,29,0
1,22,30,0
1,22,31,0
1,22,32,0
1,22,33,0
1,22,34,0
1,22,35,0
1,22,36,0
1,22,37,0
1,22,38,0
1,22,39,0
1,22,40,0
1,22,41,0
1,22,42,0
1,22,43,0
1,22,44,0
1,22,45,0
1,22,46,0
1,22,47,0
1,22,48,0
1,22,49,0
1,22,50,0
1,22,51,0
1,22,52,0
1,22,53,0
1,22,54,0
1,22,55,0
1,22,56,0
1,22,57,0
1,22,58,0
1,22,59,0
1,22,60,0
1,22,61,0
1,22,62,0
1,22,63,0
1,22,64,0
1,22,65,0
1,22,66,0
1,22,67,0
1,22,68,0
1,22,69,0
1,22,70,0
1,22,71,0
1,22,72,0
1,22,73,0
1,22,74,0
1,22,75,0
1,22,76,0
1,22,77,0
1,22,78,0
1,22,79,0
1,22,80,0
1,22,81,0
1,22,82,0
1,22,83,0
1,22,84,0
1,22,85,0
1,22,86,0
1,22,87,0
1,22,88,0
1,22,89,0
1,22,90,0
1,22,91,0
1,22,92,0
1,22,93,0
1,22,94,0
1,22,95,0
1,22,96,0
1,22,97,0
1,22,98,0
1,22,99,0
1,23,0,0
1,23,1,0
1,23,2,0
1,23,3,0
1,23,4,0
1,23,5,0
1,23,6,0
1,23,7,0
1,23,8,0
1,23,9,0
1,23,10,0
1,23,11,0
1,23,12,0
1,23,13,0
1,23,14,0
1,23,15,0
1,23,16,0
1,23,17,0
1,23,18,0
1,23,19,0
1,23,20,0
1,23,21,0
1,23,22,0
1,23,23,0
1,23,24,0
1,23,25,0
1,23,26,0
1,23,27,0
1,23,28,0
1,23,29,0
1,23,30,0
1,23,31,0
1,23,32,0
1,23,33,0
1,23,34,0
1,23,35,0
1,23,36,0
1,23,37,0
1,23,38,0
1,23,39,0
1,23,40,0
1,23,41,0
1,23,42,0
1,23,43,0
1,23,44,0
1,23,45,0
1,23,46,0
1,23,47,0
1,23,48,0
1,23,49,0
1,23,50,0
1,23,51,0
1,23,52,0
1,23,53,0
1,23,54,0
1,23,55,0
1,23,56,0
1,23,57,0
1,23,58,0
1,23,59,0
1,23,60,0
1,23,61,0
1,23,62,0
1,23,63,0
1,23,64,0
1,23,65,0
1,23,66,0
1,23,67,0
1,23,68,0
1,23,69,0
1,23,70,0
1,23,71,0
1,23,72,0
1,23,73,0
1,23,74,0
1,23,75,0
1,23,76,0
1,23,77,0
1,23,78,0
1,23,79,0
1,23,80,0
1,23,81,0
1,23,82,0
1,23,83,0
1,23,84,0
1,23,85,0
1,23,86,0
1,23,87,0
1,23,88,0
1,23,89,0
1,23,90,0
1,23,91,0
1,23,92,0
1,23,93,0
1,23,94,0
1,23,95,0
1,23,96,0
1,23,97,0
1,23,98,0
1,23,99,0
2,0,0,0
2,0,1,0
2,0,2,0
2,0,3,0
2,0,4,0
2,0,5,0
2,0,6,0
2,0,7,0
2,0,8,0
2,0,9,0
2,0,10,0
2,0,11,0
2,0,12,0
2,0,13,0
2,0,14,0
2,0,15,0
2,0,16,0
2,0,17,0
2,0,18,0
2,0,19,0
2,0,20,0
2,0,21,0
2,0,22,0
2,0,23,0
2,0,24,0
2,0,25,0
2,0,26,0
2,0,27,0
2,0,28,0
2,0,29,0
2,0,30,0
2,0,31,0
2,0,32,0
2,0,33,0
2,0,34,0
2,0,35,0
2,0,36,0
2,0,37,0
2,0,38,0
2,0,39,0
2,0,40,0
2,0,41,0
2,0,42,0
2,0,43,0
2,0,44,0
2,0,45,0
2,0,46,0
2,0,47,0
2,0,48,0
2,0,49,0
2,0,50,0
2,0,51,0
2,0,52,0
2,0,53,0
2,0,54,0
2,0,55,0
2,0,56,0
2,0,57,0
2,0,58,0
2,0,59,0
2,0,60,0
2,0,61,0
2,0,62,0
2,0,63,0
2,0,64,0
2,0,65,0
2,0,66,0
2,0,67,0
2,0,68,0
2,0,69,0
2,0,70,0
2,0,71,0
2,0,72,0
2,0,73,0
2,0,74,0
2,0,75,0
2,0,76,0
2,0,77,0
2,0,78,0
2,0,79,0
2,0,80,0
2,0,81,0
2,0,82,0
2,0,83,0
2,0,84,0
2,0,85,0
2,0,86,0
2,0,87,0
2,0,88,0
2,0,89,0
2,0,90,0
2,0,91,0
2,0,92,0
2,0,93,0
2,0,94,0
2,0,95,0
2,0,96,0
2,0,97,0
2,0,98,0
2,0,99,0
2,1,0,0
2,1,1,0
2,1,2,0
2,1,3,0
2,1,4,0
2,1,5,0
2,1,6,0
2,1,7,0
2,1,8,0
2,1,9,0
2,1,10,0
2,1,11,0
2,1,12,0
2,1,13,0
2,1,14,0
2,1,15,0
2,1,16,0
2,1,17,0
2,1,18,0
2,1,19,0
2,1,20,0
2,1,21,0
2,1,22,0
2,1,23,0
2,1,24,0
2,1,25,0
2,1,26,0
2,1,27,0
2,1,28,0
2,1,29,0
2,1,30,0
2,1,31,0
2,1,32,0
2,1,33,0
2,1,34,0
2,1,35,0
2,1,36,0
2,1,37,0
2,1,38,0
2,1,39,0
2,1,40,0
2,1,41,0
2,1,42,0
2,1,43,0
2,1,44,0
2,1,45,0
2,1,46,0
2,1,47,0
2,1,48,0
2,1,49,0
2,1,50,0
2,1,51,0
2,1,52,0
2,1,53,0
2,1,54,0
2,1,55,0
2,1,56,0
2,1,57,0
2,1,58,0
2,1,59,0
2,1,60,0
2,1,61,0
2,1,62,0
2,1,63,0
2,1,64,0
2,1,65,0
2,1,66,0
2,1,67,0
2,1,68,0
2,1,69,0
2,1,70,0
2,1,71,0
2,1,72,0
2,1,73,0
2,1,74,0
2,1,75,0
2,1,76,0
2,1,77,0
2,1,78,0
2,1,79,0
2,1,80,0
2,1,81,0
2,1,82,0
2,1,83,0
2,1,84,0
2,1,85,0
2,1,86,0
2,1,87,0
2,1,88,0
2,1,89,0
2,1,90,0
2,1,91,0
2,1,92,0
2,1,93,0
2,1,94,0
2,1,95,0
2,1,96,0
2,1,97,0
2,1,98,0
2,1,99,0
2,2,0,0
2,2,1,0
2,2,2,0
2,2,3,0
2,2,4,0
2,2,5,0
2,2,6,0
2,2,7,0
2,2,8,0
2,2,9,0
2,2,10,0
2,2,11,0
2,2,12,0
2,2,13,0
2,2,14,0
2,2,15,0
2,2,16,0
2,2,17,0
2,2,18,0
2,2,19,0
2,2,20,0
2,2,21,0
2,2,22,0
2,2,23,0
2,2,24,0
2,2,25,0
2,2,26,0
2,2,27,0
2,2,28,0
2,2,29,0
2,2,30,0
2,2,31,0
2,2,32,0
2,2,33,0
2,2,34,0
2,2,35,0
2,2,36,0
2,2,37,0
2,2,38,0
2,2,39,0
2,2,40,0
2,2,41,0
2,2,42,0
2,2,43,0
2,2,44,0
2,2,45,0
2,2,46,0
2,2,47,0
2,2,48,0
2,2,49,0
2,2,50,0
2,2,51,0
2,2,52,0
2,2,53,0
2,2,54,0
2,2,55,0
2,2,56,0
2,2,57,0
2,2,58,0
2,2,59,0
2,2,60,0
2,2,61,0
2,2,62,0
2,2,63,0
2,2,64,0
2,2,65,0
2,2,66,0
2,2,67,0
2,2,68,0
2,2,69,0
2,2,70,0
2,2,71,0
2,2,72,0
2,2,73,0
2,2,74,0
2,2,75,0
2,2,76,0
2,2,77,0
2,2,78,0
2,2,79,0
2,2,80,0
2,2,81,0
2,2,82,0
2,2,83,0
2,2,84,0
2,2,85,0
2,2,86,0
2,2,87,0
2,2,88,0
2,2,89,0
2,2,90,0
2,2,91,0
2,2,92,0
2,2,93,0
2,2,94,0
2,2,95,0
2,2,96,0
2,2,97,0
2,2,98,0
2,2,99,0
2,3,0,0
2,3,1,0
2,3,2,0
2,3,3,0
2,3,4,0
2,3,5,0
2,3,6,0
2,3,7,0
2,3,8,0
2,3,9,0
2,3,10,0
2,3,11,0
2,3,12,0
2,3,13,0
2,3,14,0
2,3,15,0
2,3,16,0
2,3,17,0
2,3,18,0
2,3,19,0
2,3,20,0
2,3,21,0
2,3,22,0
2,3,23,0
2,3,24,0
2,3,25,0
2,3,26,0
2,3,27,0
2,3,28,0
2,3,29,0
2,3,30,0
2,3,31,0
2,3,32,0
2,3,33,0
2,3,34,0
2,3,35,0
2,3,36,0
2,3,37,0
2,3,38,0
2,3,39,0
2,3,40,0
2,3,41,0
2,3,42,0
2,3,43,0
2,3,44,0
2,3,45,0
2,3,46,0
2,3,47,0
2,3,48,0
2,3,49,0
2,3,50,0
2,3,51,0
2,3,52,0
2,3,53,0
2,3,54,0
2,3,55,0
2,3,56,0
2,3,57,0
2,3,58,0
2,3,59,0
2,3,60,0
2,3,61,0
2,3,62,0
2,3,63,0
2,3,64,0
2,3,65,0
2,3,66,0
2,3,67,0
2,3,68,0
2,3,69,0
2,3,70,0
2,3,71,0
2,3,72,0
2,3,73,0
2,3,74,0
2,3,75,0
2,3,76,0
2,3,77,0
2,3,78,0
2,3,79,0
2,3,80,0
2,3,81,0
2,3,82,0
2,3,83,0
2,3,84,0
2,3,85,0
2,3,86,0
2,3,87,0
2,3,88,0
2,3,89,0
2,3,90,0
2,3,91,0
2,3,92,0
2,3,93,0
2,3,94,0
2,3,95,0
2,3,96,0
2,3,97,0
2,3,98,0
2,3,99,0
2,4,0,1
2,4,1,0
2,4,2,0
2,4,3,1
2,4,4,0
2,4,5,0
2,4,6,0
2,4,7,0
2,4,8,1
2,4,9,1
2,4,10,0
2,4,11,1
2,4,12,0
2,4,13,1
2,4,14,0
2,4,15,0
2,4,16,0
2,4,17,0
2,4,18,1
2,4,19,1
2,4,20,0
2,4,21,0
2,4,22,1
2,4,23,0
2,4,24,1
2,4,25,0
2,4,26,0
2,4,27,1
2,4,28,0
2,4,29,0
2,4,30,1
2,4,31,1
2,4,32,0
2,4,33,0
2,4,34,1
2,4,35,0
2,4,36,1
2,4,37,1
2,4,38,1
2,4,39,0
2,4,40,1
2,4,41,0
2,4,42,0
2,4,43,0
2,4,44,1
2,4,45,1
